2020 Tract,ID,Population,Households,Male,Female,Employed,Unemployed,NLF,No education,Primary,Secondary,Graduate,Gen Z,Millennial,Gen X,Baby Boomer,Silent,Poverty Level,Low,Lower Middle,Median,Middle Middle,Upper Middle,High,HH Size,HH Num Kids
192620,CT-1926.2,3020,1200,0.49153,0.50847,0.629,0.074,0.297,0.05768,0.17262,0.41633,0.35337,0.26764,0.25517,0.29653,0.14599,0.03467,0.21722,0.13914,0.25926,0.16216,0.1031,0.07307,0.04605,3.01,0.65
192700,CT-1927,3155,1101,0.49173,0.50827,0.578,0.035,0.387,0.02326,0.06939,0.41485,0.4925,0.24891,0.32477,0.19288,0.19084,0.0426,0.18463,0.13174,0.17365,0.22854,0.15269,0.08084,0.0479,2.97,0.55
194101,CT-1941.01,3140,1767,0.56252,0.43748,0.754,0.069,0.177,0.00414,0.01206,0.10786,0.87595,0.15171,0.31688,0.27648,0.16577,0.08917,0.16084,0.0999,0.04595,0.14386,0.09291,0.13886,0.31768,1.96,0.19
194102,CT-1941.02,2446,1403,0.54853,0.45147,0.693,0.064,0.243,0.0032,0.00914,0.12974,0.85793,0.173,0.18028,0.25853,0.26582,0.12236,0.17618,0.04805,0.06106,0.09309,0.11912,0.09309,0.40941,1.98,0.3
194200,CT-1942,3050,1529,0.55537,0.44463,0.749,0.092,0.159,0.00173,0.00518,0.12284,0.87026,0.13685,0.22162,0.32153,0.26552,0.0545,0.041,0.02,0.157,0.029,0.05,0.099,0.604,2.29,0.34
194300,CT-1943,2551,1389,0.57644,0.42356,0.709,0.016,0.275,0,0,0.08114,0.91886,0.19805,0.13424,0.2887,0.27859,0.10042,0.062,0.038,0.022,0.057,0.082,0.107,0.632,2.18,0.41
194401,CT-1944.01,2448,1406,0.45002,0.54998,0.804,0.093,0.103,0.00463,0.01346,0.1476,0.83431,0.09124,0.49124,0.18406,0.16335,0.07012,0.11612,0.05005,0.08008,0.13213,0.17918,0.20921,0.23323,1.72,0.09
194402,CT-1944.02,3207,2096,0.55949,0.44051,0.846,0.033,0.121,0.00231,0.00725,0.10056,0.88988,0.09617,0.43259,0.22078,0.19017,0.0603,0.118,0.037,0.177,0.119,0.106,0.159,0.284,1.59,0.07
194500,CT-1945,1808,995,0.47923,0.52077,0.718,0.074,0.208,0.00417,0.01192,0.12098,0.86293,0.1302,0.33725,0.22092,0.20918,0.10245,0.17317,0.01401,0.02503,0.13614,0.11311,0.20721,0.33133,2.02,0.29
195100,CT-1951,4202,2208,0.53977,0.46023,0.644,0.06,0.296,0.0025,0.00726,0.08891,0.90133,0.1463,0.24935,0.31435,0.22043,0.06957,0.06807,0.04204,0.01502,0.15015,0.11712,0.18218,0.42543,2.23,0.5
195201,CT-1952.01,2803,1604,0.50183,0.49817,0.733,0.031,0.236,0.00488,0.01425,0.13728,0.84359,0.10229,0.37621,0.27358,0.14355,0.10437,0.139,0.035,0.093,0.161,0.12,0.174,0.278,1.88,0.17
195202,CT-1952.02,2787,1424,0.53998,0.46002,0.757,0.047,0.196,0.0019,0.0061,0.09867,0.89333,0.14358,0.36046,0.27438,0.1614,0.06019,0.107,0.023,0.028,0.118,0.086,0.184,0.454,2.28,0.37
195300,CT-1953,2547,1387,0.51716,0.48284,0.794,0.096,0.11,0.01532,0.04597,0.2211,0.7176,0.17377,0.36136,0.24141,0.17265,0.05082,0.18382,0.05395,0.12787,0.11788,0.16583,0.18282,0.16783,2.01,0.21
195400,CT-1954,4050,2236,0.55104,0.44896,0.774,0.044,0.182,0.00588,0.01792,0.19711,0.77909,0.12875,0.38074,0.26567,0.16334,0.06149,0.118,0.085,0.072,0.09,0.127,0.191,0.317,1.93,0.15
195500,CT-1955,4969,2506,0.45514,0.54486,0.726,0.065,0.209,0.00754,0.02241,0.11427,0.85578,0.15678,0.38972,0.20994,0.17069,0.07288,0.11311,0.00901,0.06507,0.15215,0.18619,0.22623,0.24825,2.21,0.28
195600,CT-1956,2485,1264,0.50631,0.49369,0.641,0.044,0.315,0.02554,0.07706,0.28136,0.61604,0.16718,0.30553,0.21791,0.26249,0.04689,0.28571,0.07592,0.06593,0.18881,0.09491,0.14286,0.14585,2.16,0.3
