Unnamed: 0,customer,order,total_items,discount%,weekday,hour,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,labels,class
21133,7066,21133,0.029850746268656712,0.9,3,11,25.84,1.96,9.98,3.6,0.0,0.0,58.62,0.0,6,8
21134,7066,21134,0.06716417910447761,1.12,4,10,22.49,14.15,0.0,10.75,0.0,0.0,52.61,0.0,6,8
21136,7066,21136,0.1865671641791045,7.53,2,10,45.18,15.12,9.35,23.26,7.1,0.0,0.0,0.0,2,7
21137,7066,21137,0.13432835820895522,2.44,2,12,49.99,12.35,4.35,0.0,0.0,0.0,33.3,0.0,2,7
21138,7066,21138,0.06716417910447761,11.56,1,13,0.0,13.91,59.47,26.62,0.0,0.0,0.0,0.0,1,1
21141,7068,21141,0.34328358208955223,8.17,1,21,33.44,35.28,30.37,0.0,0.91,0.0,0.0,0.0,2,7
21142,7068,21142,0.2761194029850746,2.45,4,19,31.88,28.22,33.54,0.0,6.36,0.0,0.0,0.0,3,5
21143,7068,21143,0.3134328358208955,5.57,2,22,34.02,36.01,24.29,5.68,0.0,0.0,0.0,0.0,2,7
21144,7068,21144,0.1865671641791045,4.02,4,18,24.89,28.49,31.4,8.74,6.47,0.0,0.0,0.0,3,5
21147,7071,21147,0.5223880597014925,1.05,1,16,14.44,29.16,15.53,17.24,1.94,10.61,2.14,8.94,5,6
21148,7071,21148,0.12686567164179105,2.07,2,14,37.07,36.21,20.98,0.0,5.74,0.0,0.0,0.0,2,7
21149,7071,21149,0.21641791044776118,1.65,5,0,43.63,32.65,15.14,2.79,0.0,0.0,5.8,0.0,3,5
21150,7071,21150,0.3134328358208955,1.36,7,14,16.2,57.23,20.75,5.82,0.0,0.0,0.0,0.0,3,5
21151,7071,21151,0.3208955223880597,0.0,1,16,23.3,44.66,16.14,7.56,5.95,0.0,2.39,0.0,5,6
21152,7071,21152,0.39552238805970147,0.0,5,18,44.32,45.17,10.52,0.0,0.0,0.0,0.0,0.0,3,5
21153,7071,21153,0.3582089552238806,0.42,7,10,11.39,45.07,25.83,2.22,9.61,5.89,0.0,0.0,3,5
21154,7071,21154,0.3805970149253731,0.0,3,14,23.39,47.1,5.54,23.97,0.0,0.0,0.0,0.0,5,6
21155,7071,21155,0.3208955223880597,1.09,5,20,28.92,47.7,11.53,3.78,0.0,8.07,0.0,0.0,5,6
21156,7071,21156,0.3805970149253731,2.47,7,19,16.71,55.55,7.56,11.17,0.0,0.0,1.33,7.67,3,5
21157,7072,21157,0.3208955223880597,0.53,2,12,40.16,27.78,27.36,4.7,0.0,0.0,0.0,0.0,2,7
21158,7073,21158,0.1492537313432836,0.75,7,12,23.85,36.33,15.87,14.62,1.93,7.39,0.0,0.0,3,5
21159,7074,21159,0.23880597014925373,1.06,2,10,46.75,0.0,50.46,2.79,0.0,0.0,0.0,0.0,2,7
21160,7074,21160,0.42537313432835816,1.44,1,9,48.7,0.0,32.96,16.53,1.81,0.0,0.0,0.0,2,7
21161,7074,21161,0.3507462686567164,2.8,1,7,59.43,0.0,36.41,0.0,0.0,0.0,0.0,4.16,2,7
21162,7074,21162,0.3507462686567164,1.49,1,9,52.47,0.0,39.1,3.27,0.0,0.0,0.0,5.17,2,7
21163,7074,21163,0.3208955223880597,1.74,5,12,46.26,0.0,34.64,19.1,0.0,0.0,0.0,0.0,2,7
21164,7074,21164,0.29104477611940294,2.27,4,13,48.84,0.0,35.99,3.43,0.0,0.0,0.0,11.74,2,7
21165,7074,21165,0.20149253731343283,0.8,4,12,55.9,0.0,33.55,3.69,6.86,0.0,0.0,0.0,2,7
21166,7074,21166,0.3731343283582089,1.06,2,5,52.03,0.0,28.15,12.06,7.77,0.0,0.0,0.0,2,7
21167,7075,21167,0.1417910447761194,12.77,7,1,31.37,26.74,21.41,20.48,0.0,0.0,0.0,0.0,3,5
21168,7075,21168,0.1492537313432836,10.15,7,17,35.17,15.61,25.49,23.73,0.0,0.0,0.0,0.0,3,5
21169,7075,21169,0.1119402985074627,3.5,6,15,43.61,30.05,22.58,3.76,0.0,0.0,0.0,0.0,3,5
21170,7075,21170,0.12686567164179105,5.54,6,19,48.97,18.29,22.55,10.2,0.0,0.0,0.0,0.0,3,5
21171,7075,21171,0.12686567164179105,17.89,6,17,31.7,31.17,10.66,0.0,0.0,0.0,26.47,0.0,3,5
21172,7075,21172,0.08208955223880599,2.39,7,15,20.31,60.1,13.95,5.63,0.0,0.0,0.0,0.0,5,6
21173,7075,21173,0.1119402985074627,0.23,1,12,20.24,56.59,23.17,0.0,0.0,0.0,0.0,0.0,5,6
21174,7075,21174,0.1492537313432836,14.93,7,22,39.72,18.41,27.5,14.37,0.0,0.0,0.0,0.0,3,5
21175,7075,21175,0.1119402985074627,11.16,1,15,41.96,24.74,8.11,13.1,12.09,0.0,0.0,0.0,2,7
21176,7075,21176,0.1417910447761194,3.07,7,8,35.33,39.19,9.54,15.94,0.0,0.0,0.0,0.0,3,5
21177,7075,21177,0.07462686567164178,2.43,7,18,55.47,6.58,24.54,13.42,0.0,0.0,0.0,0.0,3,5
21178,7075,21178,0.08955223880597016,17.52,1,0,23.95,50.33,17.68,8.04,0.0,0.0,0.0,0.0,5,6
21179,7075,21179,0.1044776119402985,3.26,1,10,54.52,7.78,27.54,10.16,0.0,0.0,0.0,0.0,2,7
21180,7075,21180,0.17164179104477612,6.12,7,16,39.25,26.45,24.73,9.57,0.0,0.0,0.0,0.0,3,5
21181,7075,21181,0.07462686567164178,4.11,7,22,32.98,37.24,29.78,0.0,0.0,0.0,0.0,0.0,3,5
21182,7075,21182,0.11940298507462688,5.71,3,0,16.67,50.96,18.83,13.54,0.0,0.0,0.0,0.0,5,6
21183,7075,21183,0.17164179104477612,13.27,4,8,26.57,13.49,19.4,27.25,13.29,0.0,0.0,0.0,3,5
21184,7076,21184,0.02238805970149254,4.77,5,22,0.0,19.06,0.0,9.74,0.0,0.0,71.2,0.0,6,8
21185,7076,21185,0.23134328358208958,5.35,7,6,26.7,31.51,0.0,11.52,8.94,0.0,21.33,0.0,3,5
21186,7076,21186,0.1044776119402985,6.38,7,11,13.33,18.17,4.73,8.63,0.0,0.0,55.14,0.0,6,8
21187,7076,21187,0.0,0.0,3,11,0.0,0.0,0.0,13.91,0.0,0.0,86.09,0.0,6,8
21188,7076,21188,0.19402985074626866,0.55,3,21,25.39,32.96,0.0,6.57,0.0,0.0,35.09,0.0,5,6
21189,7076,21189,0.16417910447761194,0.0,5,20,22.96,30.04,7.87,0.0,0.0,0.0,39.14,0.0,3,5
21190,7076,21190,0.1417910447761194,0.0,7,19,0.0,44.42,1.52,6.9,0.0,0.0,47.16,0.0,6,8
21191,7076,21191,0.12686567164179105,0.0,2,17,12.37,44.29,2.39,0.0,3.98,0.0,36.97,0.0,5,6
21192,7077,21192,0.04477611940298507,1.16,2,23,11.61,0.0,9.7,0.0,0.0,0.0,78.7,0.0,6,8
21193,7077,21193,0.0,4.68,6,23,5.02,0.0,10.46,0.0,7.65,0.0,76.88,0.0,6,8
21196,7077,21196,0.05223880597014926,0.0,4,23,0.0,0.0,8.72,0.0,0.0,0.0,91.28,0.0,6,8
21197,7078,21197,0.12686567164179105,0.95,1,14,24.66,64.91,10.42,0.0,0.0,0.0,0.0,0.0,5,6
21198,7078,21198,0.12686567164179105,3.97,3,11,11.32,27.25,23.94,23.29,14.19,0.0,0.0,0.0,5,6
21199,7078,21199,0.1417910447761194,0.0,6,23,17.43,60.67,0.94,20.96,0.0,0.0,0.0,0.0,5,6
21200,7078,21200,0.11940298507462688,1.44,3,19,29.6,49.94,16.87,3.59,0.0,0.0,0.0,0.0,5,6
21201,7078,21201,0.09701492537313433,2.21,1,18,9.64,72.66,17.7,0.0,0.0,0.0,0.0,0.0,5,6
21202,7078,21202,0.1119402985074627,0.0,1,23,22.78,64.44,0.0,0.0,0.0,12.78,0.0,0.0,5,6
21203,7078,21203,0.1492537313432836,2.33,7,20,16.12,54.26,11.56,15.84,2.22,0.0,0.0,0.0,3,5
21204,7078,21204,0.12686567164179105,7.46,3,19,9.67,80.38,2.59,7.36,0.0,0.0,0.0,0.0,5,6
21205,7079,21205,0.01492537313432836,0.0,4,14,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7
21206,7080,21206,0.09701492537313433,0.4,3,23,34.42,41.44,3.98,8.36,11.8,0.0,0.0,0.0,5,6
21207,7080,21207,0.1492537313432836,6.5,4,23,10.15,56.08,15.71,0.0,18.06,0.0,0.0,0.0,5,6
21208,7080,21208,0.08955223880597016,9.22,7,10,3.63,42.8,3.51,50.07,0.0,0.0,0.0,0.0,4,4
21209,7080,21209,0.15671641791044777,5.98,4,23,23.99,39.49,8.24,28.28,0.0,0.0,0.0,0.0,5,6
21210,7080,21210,0.1492537313432836,0.0,3,23,2.58,82.92,6.14,0.0,3.49,4.86,0.0,0.0,5,6
21211,7080,21211,0.11940298507462688,3.37,3,23,6.44,53.09,0.0,40.47,0.0,0.0,0.0,0.0,5,6
21212,7080,21212,0.1119402985074627,0.0,3,22,16.86,65.27,2.08,15.79,0.0,0.0,0.0,0.0,5,6
21213,7080,21213,0.13432835820895522,1.91,3,23,21.44,61.06,8.61,8.9,0.0,0.0,0.0,0.0,5,6
21214,7080,21214,0.1417910447761194,0.0,3,23,7.44,59.51,25.2,4.97,2.89,0.0,0.0,0.0,5,6
21215,7080,21215,0.22388059701492538,1.16,3,22,37.91,40.93,5.87,1.81,13.47,0.0,0.0,0.0,5,6
21216,7080,21216,0.12686567164179105,8.33,3,23,15.31,39.02,8.21,37.47,0.0,0.0,0.0,0.0,4,4
21217,7080,21217,0.12686567164179105,12.15,3,21,18.13,24.91,13.55,35.07,7.07,0.0,1.27,0.0,4,4
21218,7080,21218,0.19402985074626866,0.0,3,23,15.44,58.31,19.22,3.55,3.48,0.0,0.0,0.0,5,6
21219,7080,21219,0.20895522388059704,10.36,4,22,16.28,34.54,24.83,21.09,3.25,0.0,0.0,0.0,3,5
21220,7081,21220,0.15671641791044777,3.14,2,16,29.65,32.18,18.27,19.9,0.0,0.0,0.0,0.0,2,7
21221,7081,21221,0.1865671641791045,2.97,2,20,21.87,37.04,7.59,28.86,4.64,0.0,0.0,0.0,5,6
21222,7081,21222,0.15671641791044777,1.91,2,21,32.7,14.05,25.32,2.69,25.23,0.0,0.0,0.0,0,0
21223,7082,21223,0.1417910447761194,1.69,1,20,26.14,41.48,14.08,9.82,8.49,0.0,0.0,0.0,5,6
21224,7082,21224,0.06716417910447761,2.46,2,20,30.51,15.53,16.02,0.0,0.0,0.0,37.94,0.0,6,8
21225,7082,21225,0.1044776119402985,1.81,7,17,30.17,13.29,13.08,6.18,4.27,0.0,33.01,0.0,3,5
21226,7082,21226,0.12686567164179105,2.35,3,21,49.04,12.24,14.18,7.07,3.69,0.0,13.78,0.0,2,7
21227,7082,21227,0.32835820895522383,0.61,2,20,11.98,14.76,55.48,2.89,1.61,0.0,13.28,0.0,1,1
21228,7082,21228,0.1044776119402985,0.0,2,21,38.75,12.19,0.0,11.82,4.24,0.0,33.01,0.0,2,7
21229,7082,21229,0.13432835820895522,3.9,5,20,38.46,40.71,16.03,4.8,0.0,0.0,0.0,0.0,3,5
21230,7082,21230,0.11940298507462688,1.52,7,21,56.35,26.36,17.28,0.0,0.0,0.0,0.0,0.0,3,5
21231,7082,21231,0.12686567164179105,2.47,4,20,23.58,22.03,18.57,6.0,3.24,0.0,26.58,0.0,3,5
21232,7083,21232,0.22388059701492538,0.32,3,15,22.56,66.71,10.73,0.0,0.0,0.0,0.0,0.0,5,6
21233,7083,21233,0.23880597014925373,0.54,2,14,17.52,61.58,16.12,0.0,0.0,4.79,0.0,0.0,5,6
21234,7083,21234,0.23134328358208958,2.3,1,17,47.87,43.98,3.3,4.85,0.0,0.0,0.0,0.0,5,6
21235,7083,21235,0.23880597014925373,4.31,7,11,22.87,52.29,9.46,5.25,10.13,0.0,0.0,0.0,3,5
21236,7083,21236,0.23134328358208958,0.68,2,8,18.85,60.63,15.87,4.64,0.0,0.0,0.0,0.0,5,6
21237,7083,21237,0.22388059701492538,1.13,7,19,66.66,15.11,12.52,5.7,0.0,0.0,0.0,0.0,3,5
21238,7083,21238,0.3805970149253731,1.12,7,21,40.72,42.62,11.04,5.62,0.0,0.0,0.0,0.0,3,5
21239,7083,21239,0.1417910447761194,1.0,2,10,38.92,41.09,9.89,10.1,0.0,0.0,0.0,0.0,5,6
21240,7083,21240,0.29850746268656714,2.95,7,22,33.44,21.41,15.05,19.7,0.0,0.0,10.4,0.0,3,5
21241,7083,21241,0.29850746268656714,0.23,4,17,31.88,51.49,10.47,6.16,0.0,0.0,0.0,0.0,5,6
21242,7083,21242,0.26119402985074625,2.53,4,9,38.42,53.28,5.92,0.0,2.37,0.0,0.0,0.0,5,6
21243,7083,21243,0.33582089552238803,1.52,2,9,21.8,46.07,11.65,13.49,0.0,0.0,6.98,0.0,5,6
21244,7083,21244,0.17910447761194032,0.7,1,11,39.72,52.43,7.85,0.0,0.0,0.0,0.0,0.0,5,6
21245,7084,21245,0.3656716417910448,9.35,6,16,48.26,0.0,19.16,4.64,27.93,0.0,0.0,0.0,3,5
21246,7084,21246,0.19402985074626866,1.5,7,17,78.53,0.0,13.54,0.0,7.93,0.0,0.0,0.0,3,5
21247,7085,21247,0.21641791044776118,13.99,5,22,12.53,0.0,33.56,53.91,0.0,0.0,0.0,0.0,4,4
21248,7085,21248,0.06716417910447761,11.29,7,22,0.0,0.0,59.29,40.71,0.0,0.0,0.0,0.0,1,1
21249,7085,21249,0.21641791044776118,8.0,1,22,0.0,10.19,67.04,22.77,0.0,0.0,0.0,0.0,1,1
21250,7085,21250,0.1044776119402985,3.51,2,21,0.0,0.0,49.3,50.7,0.0,0.0,0.0,0.0,4,4
21251,7085,21251,0.08208955223880599,4.13,4,20,0.0,0.0,56.17,43.83,0.0,0.0,0.0,0.0,4,4
21252,7086,21252,0.29850746268656714,2.6,1,0,20.67,0.0,18.35,31.91,6.04,23.02,0.0,0.0,7,3
21253,7086,21253,0.33582089552238803,5.1,7,19,27.24,38.54,25.88,2.58,3.27,0.0,2.5,0.0,3,5
21254,7086,21254,0.2761194029850746,1.92,1,0,27.37,0.0,26.62,25.17,13.2,7.64,0.0,0.0,2,7
21256,7088,21256,0.029850746268656712,15.93,1,19,9.4,0.0,17.88,28.21,0.0,0.0,44.51,0.0,6,8
21258,7090,21258,0.1119402985074627,5.61,7,13,24.52,0.0,46.14,8.0,21.34,0.0,0.0,0.0,3,5
21259,7090,21259,0.11940298507462688,14.83,6,10,20.26,0.0,13.49,48.3,17.95,0.0,0.0,0.0,4,4
21260,7090,21260,0.12686567164179105,0.9,3,19,22.71,0.0,42.25,6.58,28.47,0.0,0.0,0.0,0,0
21261,7090,21261,0.1119402985074627,0.48,7,18,37.74,0.0,24.72,15.1,22.44,0.0,0.0,0.0,3,5
21262,7090,21262,0.13432835820895522,3.44,1,9,48.18,0.0,22.3,23.69,5.83,0.0,0.0,0.0,2,7
21263,7091,21263,0.13432835820895522,1.08,2,22,8.18,0.0,65.66,26.16,0.0,0.0,0.0,0.0,1,1
21264,7092,21264,0.21641791044776118,10.27,2,21,17.6,64.03,18.37,0.0,0.0,0.0,0.0,0.0,5,6
21265,7092,21265,0.15671641791044777,0.88,1,0,8.03,79.06,12.91,0.0,0.0,0.0,0.0,0.0,5,6
21266,7092,21266,0.21641791044776118,4.01,1,23,16.21,55.13,18.29,0.0,0.0,0.0,10.38,0.0,5,6
21267,7092,21267,0.1119402985074627,5.96,2,23,9.88,90.12,0.0,0.0,0.0,0.0,0.0,0.0,5,6
21268,7093,21268,0.11940298507462688,0.0,4,11,13.58,72.61,0.0,0.0,5.41,8.4,0.0,0.0,5,6
21269,7093,21269,0.06716417910447761,0.47,1,11,12.13,48.08,10.87,19.93,0.0,8.97,0.0,0.0,5,6
21270,7093,21270,0.08955223880597016,0.61,1,8,14.89,85.11,0.0,0.0,0.0,0.0,0.0,0.0,5,6
21271,7093,21271,0.1119402985074627,17.24,1,12,9.3,90.7,0.0,0.0,0.0,0.0,0.0,0.0,5,6
21272,7093,21272,0.09701492537313433,4.29,1,0,37.45,31.84,0.0,27.57,3.14,0.0,0.0,0.0,2,7
21273,7093,21273,0.11940298507462688,0.73,2,11,7.43,87.07,0.0,5.5,0.0,0.0,0.0,0.0,5,6
21274,7093,21274,0.13432835820895522,0.52,1,8,20.3,72.41,7.29,0.0,0.0,0.0,0.0,0.0,5,6
21275,7093,21275,0.15671641791044777,0.11,2,11,8.86,78.87,0.0,4.85,7.42,0.0,0.0,0.0,5,6
21276,7093,21276,0.1865671641791045,1.81,1,8,15.8,74.28,5.68,4.24,0.0,0.0,0.0,0.0,5,6
21277,7093,21277,0.1417910447761194,1.46,1,8,19.75,76.37,0.0,3.87,0.0,0.0,0.0,0.0,5,6
21278,7093,21278,0.1417910447761194,9.1,3,10,13.94,70.73,7.07,3.69,4.57,0.0,0.0,0.0,5,6
21279,7094,21279,0.16417910447761194,24.39,1,17,0.0,0.0,11.21,7.42,5.0,0.0,76.37,0.0,6,8
21281,7096,21281,0.16417910447761194,4.55,3,13,76.62,0.0,10.26,0.0,13.12,0.0,0.0,0.0,2,7
21282,7096,21282,0.23134328358208958,0.0,4,11,80.68,0.0,9.8,9.52,0.0,0.0,0.0,0.0,2,7
21283,7097,21283,0.09701492537313433,0.0,7,19,61.56,33.23,0.0,0.0,0.0,0.0,5.2,0.0,3,5
21284,7097,21284,0.17164179104477612,1.04,3,19,42.71,34.64,6.75,13.4,2.5,0.0,0.0,0.0,2,7
21285,7098,21285,0.12686567164179105,0.44,1,14,0.0,0.0,5.09,8.76,0.0,0.0,86.15,0.0,6,8
21286,7099,21286,0.01492537313432836,12.85,2,11,0.0,0.0,17.97,1.0,0.0,0.0,30.27,0.0,6,8
21287,7100,21287,0.22388059701492538,19.07,1,12,7.9,7.29,0.0,0.0,0.0,0.0,84.81,0.0,6,8
21288,7100,21288,0.23134328358208958,22.2,4,11,22.87,33.01,12.98,31.14,0.0,0.0,0.0,0.0,3,5
21289,7100,21289,0.05223880597014926,5.62,6,8,18.02,0.0,0.0,0.0,16.85,0.0,65.13,0.0,6,8
21290,7101,21290,0.23134328358208958,16.12,7,15,17.55,0.0,28.61,13.17,0.0,0.0,40.68,0.0,3,5
21291,7102,21291,0.029850746268656712,1.76,5,11,17.43,0.0,82.57,0.0,0.0,0.0,0.0,0.0,1,1
21292,7103,21292,0.3208955223880597,4.06,5,13,34.32,0.0,26.13,25.97,13.57,0.0,0.0,0.0,3,5
21293,7103,21293,0.5373134328358209,0.82,4,20,33.02,13.44,26.08,19.52,7.93,0.0,0.0,0.0,3,5
21294,7104,21294,0.3134328358208955,0.0,3,19,75.51,0.0,24.49,0.0,0.0,0.0,0.0,0.0,2,7
21295,7104,21295,0.22388059701492538,0.0,3,19,76.99,0.0,23.01,0.0,0.0,0.0,0.0,0.0,2,7
21296,7104,21296,0.17910447761194032,0.0,3,19,77.6,0.0,22.4,0.0,0.0,0.0,0.0,0.0,2,7
21297,7104,21297,0.04477611940298507,72.09,3,19,78.6,0.0,21.4,0.0,0.0,0.0,0.0,0.0,9,2
21298,7104,21298,0.1044776119402985,0.0,3,22,86.6,0.0,13.4,0.0,0.0,0.0,0.0,0.0,2,7
21299,7104,21299,0.3134328358208955,0.0,3,17,75.03,0.0,24.97,0.0,0.0,0.0,0.0,0.0,2,7
21300,7104,21300,0.08955223880597016,0.0,3,17,75.03,0.0,24.97,0.0,0.0,0.0,0.0,0.0,2,7
21301,7104,21301,0.26865671641791045,0.0,3,17,75.05,0.0,24.95,0.0,0.0,0.0,0.0,0.0,2,7
21302,7104,21302,0.22388059701492538,0.0,3,18,75.56,0.0,24.44,0.0,0.0,0.0,0.0,0.0,2,7
21303,7104,21303,0.17910447761194032,0.0,3,18,72.43,0.0,27.57,0.0,0.0,0.0,0.0,0.0,2,7
21304,7104,21304,0.17910447761194032,0.0,3,18,72.43,0.0,27.57,0.0,0.0,0.0,0.0,0.0,2,7
21305,7105,21305,0.23134328358208958,6.02,4,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1
21306,7106,21306,0.26119402985074625,4.38,2,20,46.59,11.55,7.12,22.65,12.09,0.0,0.0,0.0,2,7
21307,7107,21307,0.15671641791044777,9.03,1,20,55.25,0.0,18.15,26.6,0.0,0.0,0.0,0.0,2,7
21308,7107,21308,0.12686567164179105,2.22,1,20,14.73,0.0,21.34,54.04,0.0,9.89,0.0,0.0,4,4
21309,7108,21309,0.09701492537313433,3.15,1,11,14.78,77.6,7.62,0.0,0.0,0.0,0.0,0.0,5,6
21310,7109,21310,0.19402985074626866,4.98,5,22,42.1,37.92,19.98,0.0,0.0,0.0,0.0,0.0,3,5
21311,7109,21311,0.26865671641791045,0.85,7,21,52.29,22.98,7.59,12.57,4.57,0.0,0.0,0.0,3,5
21312,7109,21312,0.20149253731343283,10.61,7,21,43.08,24.04,15.64,14.99,2.26,0.0,0.0,0.0,3,5
21313,7110,21313,0.08208955223880599,27.95,3,23,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6,8
21314,7111,21314,0.626865671641791,6.38,1,23,23.42,30.16,24.01,19.03,2.47,0.0,0.9,0.0,2,7
21315,7111,21315,0.6343283582089552,6.48,1,22,24.4,31.96,23.19,18.08,2.37,0.0,0.0,0.0,2,7
21316,7111,21316,0.5447761194029851,1.96,7,19,14.55,39.36,32.42,11.38,2.3,0.0,0.0,0.0,3,5
21317,7111,21317,0.626865671641791,6.82,1,22,37.85,28.31,30.21,1.56,2.07,0.0,0.0,0.0,2,7
21318,7112,21318,0.25373134328358204,12.0,2,20,34.56,47.61,9.36,7.1,1.37,0.0,0.0,0.0,5,6
21319,7113,21319,0.06716417910447761,0.0,3,13,40.93,0.0,0.0,30.63,13.85,14.59,0.0,0.0,7,3
21320,7113,21320,0.12686567164179105,3.05,1,12,93.94,0.0,0.0,6.06,0.0,0.0,0.0,0.0,2,7
21321,7113,21321,0.1119402985074627,14.03,2,18,66.84,0.0,0.0,16.8,0.0,16.36,0.0,0.0,7,3
21322,7113,21322,0.1417910447761194,5.91,5,12,73.52,0.0,0.0,26.48,0.0,0.0,0.0,0.0,2,7
21323,7114,21323,0.09701492537313433,3.89,4,10,75.8,0.0,14.06,10.14,0.0,0.0,0.0,0.0,2,7
21325,7114,21325,0.0373134328358209,25.72,3,10,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7
21326,7114,21326,0.07462686567164178,0.0,2,11,88.71,0.0,0.0,11.29,0.0,0.0,0.0,0.0,2,7
21327,7115,21327,0.1492537313432836,13.67,2,19,4.61,9.28,48.46,20.15,17.51,0.0,0.0,0.0,1,1
21328,7115,21328,0.1865671641791045,6.85,3,23,15.77,5.12,34.64,31.8,12.68,0.0,0.0,0.0,4,4
21329,7116,21329,0.00746268656716418,13.51,1,18,0.0,0.0,0.0,33.8,12.22,17.19,36.78,0.0,7,3
21330,7116,21330,0.06716417910447761,13.81,3,23,8.11,0.0,0.0,0.0,20.57,0.0,71.33,0.0,6,8
21331,7116,21331,0.0,8.57,1,13,4.77,0.0,0.0,0.0,0.0,15.02,80.21,0.0,6,8
21332,7116,21332,0.00746268656716418,14.62,3,17,4.07,0.0,0.0,0.0,0.0,12.82,83.11,0.0,6,8
21333,7117,21333,0.01492537313432836,0.0,1,12,6.99,3.99,40.22,0.0,0.0,0.0,48.79,0.0,6,8
21334,7117,21334,0.0373134328358209,1.7,4,9,4.41,3.86,37.75,0.0,0.0,0.0,53.97,0.0,6,8
21335,7118,21335,0.2835820895522388,0.0,4,22,84.46,8.01,7.53,0.0,0.0,0.0,0.0,0.0,2,7
21336,7119,21336,0.1417910447761194,13.19,2,15,5.94,0.0,37.3,56.76,0.0,0.0,0.0,0.0,4,4
21337,7119,21337,0.39552238805970147,3.57,6,21,55.29,0.0,39.34,5.37,0.0,0.0,0.0,0.0,3,5
21338,7120,21338,0.1119402985074627,0.0,2,16,37.65,0.0,62.35,0.0,0.0,0.0,0.0,0.0,1,1
21339,7120,21339,0.09701492537313433,0.4,5,19,15.24,0.0,72.62,9.11,3.03,0.0,0.0,0.0,1,1
21340,7120,21340,0.09701492537313433,5.49,1,15,13.19,5.75,72.71,8.35,0.0,0.0,0.0,0.0,1,1
21341,7121,21341,0.26119402985074625,36.5,4,12,22.82,36.98,23.19,0.0,17.01,0.0,0.0,0.0,3,5
21342,7121,21342,0.26865671641791045,5.02,1,17,28.64,35.19,19.96,0.0,16.2,0.0,0.0,0.0,5,6
21343,7121,21343,0.26865671641791045,11.35,2,13,17.65,38.44,18.16,7.24,14.59,0.0,0.0,3.92,5,6
21344,7121,21344,0.21641791044776118,5.13,4,21,42.71,24.99,13.7,12.13,6.47,0.0,0.0,0.0,2,7
21345,7121,21345,0.08955223880597016,2.61,3,0,27.05,32.83,23.63,0.0,10.95,0.0,0.0,5.53,5,6
21346,7121,21346,0.00746268656716418,15.05,1,22,0.0,24.76,0.0,18.43,56.81,0.0,0.0,0.0,0,0
21347,7121,21347,0.1492537313432836,4.53,3,17,26.78,22.33,26.14,16.6,8.14,0.0,0.0,0.0,2,7
21348,7122,21348,0.16417910447761194,11.15,1,18,9.87,20.74,4.9,22.61,41.88,0.0,0.0,0.0,0,0
21349,7122,21349,0.44029850746268656,3.29,3,0,49.36,29.66,11.24,2.98,6.76,0.0,0.0,0.0,2,7
21350,7123,21350,0.0,0.0,2,17,4.1,0.0,3.16,0.0,0.0,0.0,92.74,0.0,6,8
21351,7124,21351,0.17910447761194032,2.64,1,8,21.44,0.0,22.17,19.25,15.42,0.0,21.72,0.0,2,7
21352,7125,21352,0.1492537313432836,12.37,3,12,30.7,17.33,15.32,22.63,14.02,0.0,0.0,0.0,2,7
21353,7125,21353,0.13432835820895522,20.08,1,11,6.5,17.71,24.54,48.6,2.66,0.0,0.0,0.0,4,4
21354,7125,21354,0.1865671641791045,8.3,2,11,17.9,43.31,14.71,24.09,0.0,0.0,0.0,0.0,5,6
21355,7125,21355,0.19402985074626866,11.15,4,8,14.95,8.12,51.89,16.35,8.69,0.0,0.0,0.0,1,1
21356,7125,21356,0.19402985074626866,8.61,5,10,38.36,10.15,22.85,28.64,0.0,0.0,0.0,0.0,3,5
21357,7126,21357,0.1119402985074627,10.85,6,21,19.4,0.0,39.93,40.67,0.0,0.0,0.0,0.0,4,4
21358,7126,21358,0.15671641791044777,4.0,3,19,12.21,50.54,18.54,10.4,0.0,0.0,8.31,0.0,5,6
21359,7126,21359,0.21641791044776118,14.35,6,11,33.81,15.01,34.65,0.0,12.24,0.0,4.29,0.0,3,5
21360,7126,21360,0.1044776119402985,11.85,4,23,37.88,4.33,20.14,4.37,0.0,0.0,33.27,0.0,2,7
21361,7127,21361,0.01492537313432836,28.71,7,14,0.0,0.0,4.99,49.61,0.0,0.0,45.41,0.0,6,8
21362,7128,21362,0.2835820895522388,6.42,7,12,28.28,48.8,18.39,4.53,0.0,0.0,0.0,0.0,3,5
21363,7128,21363,0.17164179104477612,7.56,1,9,23.8,45.9,12.94,17.36,0.0,0.0,0.0,0.0,5,6
21364,7128,21364,0.22388059701492538,11.6,1,10,29.81,34.44,22.32,13.43,0.0,0.0,0.0,0.0,2,7
21365,7128,21365,0.33582089552238803,8.64,7,19,32.78,39.84,19.1,2.4,5.89,0.0,0.0,0.0,3,5
21366,7128,21366,0.29104477611940294,3.64,4,20,29.09,40.63,21.67,4.6,4.01,0.0,0.0,0.0,5,6
21367,7129,21367,0.17164179104477612,5.53,5,13,29.51,70.49,0.0,0.0,0.0,0.0,0.0,0.0,5,6
